Protocol,Flow.Duration,Tot.Fwd.Pkts,Tot.Bwd.Pkts,TotLen.Bwd.Pkts,Fwd.Pkt.Len.Max,Bwd.Pkt.Len.Min,Flow.Byts.s,Flow.Pkts.s,Flow.IAT.Mean,Fwd.IAT.Std,Bwd.IAT.Tot,Bwd.IAT.Std,Bwd.IAT.Min,Fwd.PSH.Flags,Bwd.PSH.Flags,Fwd.URG.Flags,Bwd.URG.Flags,Bwd.Pkts.s,Pkt.Len.Mean,Pkt.Len.Var,FIN.Flag.Cnt,SYN.Flag.Cnt,RST.Flag.Cnt,PSH.Flag.Cnt,URG.Flag.Cnt,CWR.Flag.Count,Down.Up.Ratio,Fwd.Byts.b.Avg,Fwd.Pkts.b.Avg,Fwd.Blk.Rate.Avg,Bwd.Byts.b.Avg,Bwd.Pkts.b.Avg,Fwd.Act.Data.Pkts,Fwd.Seg.Size.Min,Active.Mean,Active.Std,Idle.Mean,Label
6,2229,5,2,316,935,0,561238.2234,3140.421714,371.5,932.2933641,1642,0.0,1642,0,0,0,0,897.2633468,156.375,111207.9821,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1347,5,2,259,935,0,886414.2539,5196.733482,224.5,508.5727578,749,0.0,749,0,0,0,0,1484.780995,149.25,109014.5,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,4234,5,2,341,935,0,301369.863,1653.282948,705.6666667,1969.030472,3722,0.0,3722,0,0,0,0,472.3665564,159.5,112426.2857,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1488,5,2,314,935,0,839381.7204,4704.301075,248.0,486.0850406,719,0.0,719,0,0,0,0,1344.086022,156.125,111117.2679,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,20004,5,2,260,935,0,59738.05239,349.930014,3334.0,9465.430013,18818,0.0,18818,0,0,0,0,99.980004,149.375,109045.9821,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1594,5,2,266,935,0,753450.4391,4391.468005,265.6666667,613.8591044,949,0.0,949,0,0,0,0,1254.705144,150.125,109240.125,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,7378,5,2,259,935,0,161832.4749,948.7666034,1229.666667,3536.698885,6835,0.0,6835,0,0,0,0,271.0761724,149.25,109014.5,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1246,5,2,342,935,0,1024879.615,5617.977528,207.6666667,453.0286967,615,0.0,615,0,0,0,0,1605.136437,159.625,112478.2679,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1182,5,2,308,935,0,1051607.445,5922.165821,197.0,443.0007524,657,0.0,657,0,0,0,0,1692.047377,155.375,110851.125,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1398,5,2,268,935,0,860515.0215,5007.153076,233.0,564.7067085,917,0.0,917,0,0,0,0,1430.615165,150.375,109306.8393,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,17330,5,2,288,935,0,70571.2637,403.9238315,2888.333333,8490.927806,16729,0.0,16729,0,0,0,0,115.406809,152.875,110028.9821,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,18360,5,2,261,935,0,65141.6122,381.2636166,3060.0,9009.916426,17809,0.0,17809,0,0,0,0,108.9324619,149.5,109077.7143,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1635,5,2,323,935,0,769418.9602,4281.345566,272.5,470.1768284,660,0.0,660,0,0,0,0,1223.24159,157.25,111533.3571,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1163,5,2,312,935,0,1072226.999,6018.916595,193.8333333,429.7994687,583,0.0,583,0,0,0,0,1719.690456,155.875,111027.5536,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1618,5,2,261,935,0,739184.178,4326.328801,269.6666667,652.4489763,990,0.0,990,0,0,0,0,1236.093943,149.5,109077.7143,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1277,5,2,311,935,0,975724.354,5481.597494,212.8333333,487.9319454,711,0.0,711,0,0,0,0,1566.170713,155.75,110983.0714,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1420,5,2,309,935,0,876056.338,4929.577465,236.6666667,531.481577,776,0.0,776,0,0,0,0,1408.450704,155.5,110894.8571,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1267,5,2,284,935,0,962115.2328,5524.861878,211.1666667,491.8694779,728,0.0,728,0,0,0,0,1578.531965,152.375,109876.5536,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1233,5,2,326,935,0,1022708.84,5677.210057,205.5,471.6866015,670,0.0,670,0,0,0,0,1622.060016,157.625,111676.5536,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1406,5,2,339,935,0,906116.643,4978.662873,234.3333333,548.8062803,841,0.0,841,0,0,0,0,1422.475107,159.25,112323.0714,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1466,5,2,315,935,0,852660.3001,4774.897681,244.3333333,588.1385891,932,0.0,932,0,0,0,0,1364.25648,156.25,111162.5,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,733,5,2,314,935,0,1703956.344,9549.795362,122.1666667,206.0831143,107,0.0,107,0,0,0,0,2728.51296,156.125,111117.2679,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1471,5,2,323,935,0,855200.5438,4758.667573,245.1666667,576.351383,895,0.0,895,0,0,0,0,1359.619307,157.25,111533.3571,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,28509,5,2,334,935,0,44512.25929,245.5364972,4751.5,14100.11126,28018,0.0,28018,0,0,0,0,70.15328493,158.625,112069.4107,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1267,5,2,313,935,0,985003.9463,5524.861878,211.1666667,484.0519084,723,0.0,723,0,0,0,0,1578.531965,156.0,111072.2857,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1066,5,2,314,935,0,1171669.794,6566.604128,177.6666667,404.6475833,584,0.0,584,0,0,0,0,1876.172608,156.125,111117.2679,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,6257,5,2,259,935,0,190826.2746,1118.747003,1042.833333,2966.552362,5698,0.0,5698,0,0,0,0,319.642001,149.25,109014.5,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1165,5,2,316,935,0,1073819.742,6008.583691,194.1666667,428.2696775,648,0.0,648,0,0,0,0,1716.738197,156.375,111207.9821,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,50665,5,2,311,935,0,24592.91424,138.1624396,8444.166667,24863.76857,49626,0.0,49626,0,0,0,0,39.47498273,155.75,110983.0714,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,2104,5,2,309,935,0,591254.7529,3326.996198,350.6666667,890.4848866,1533,0.0,1533,0,0,0,0,950.5703422,155.5,110894.8571,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,9699,5,2,312,935,0,128569.9557,721.7238891,1616.5,4667.208971,9163,0.0,9163,0,0,0,0,206.2068254,155.875,111027.5536,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,16038,5,2,261,935,0,74572.88939,436.4633994,2673.0,7850.906975,15510,0.0,15510,0,0,0,0,124.7038284,149.5,109077.7143,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,16118,5,2,266,935,0,74512.96687,434.2970592,2686.333333,7849.320077,15515,0.0,15515,0,0,0,0,124.0848741,150.125,109240.125,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,8566,5,2,291,935,0,143123.9785,817.1842167,1427.666667,3981.046805,7838,0.0,7838,0,0,0,0,233.4812048,153.25,110145.9286,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,16529,5,2,316,935,0,75685.15942,423.4980943,2754.833333,7945.186022,15780,0.0,15780,0,0,0,0,120.9994555,156.375,111207.9821,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,6902,5,2,273,935,0,175021.7328,1014.198783,1150.333333,3178.375319,6214,0.0,6214,0,0,0,0,289.7710808,151.0,109478.0,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1226,5,2,336,935,0,1036704.731,5709.624796,204.3333333,460.788093,719,0.0,719,0,0,0,0,1631.32137,158.875,112170.125,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1574,5,2,274,935,0,768106.7344,4447.268107,262.3333333,606.4797331,1020,0.0,1020,0,0,0,0,1270.64803,151.125,109512.9821,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1450,5,2,260,935,0,824137.931,4827.586207,241.6666667,479.8336517,712,0.0,712,0,0,0,0,1379.310345,149.375,109045.9821,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1152,5,2,266,935,0,1042534.722,6076.388889,192.0,431.9236044,630,0.0,630,0,0,0,0,1736.111111,150.125,109240.125,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,2941,5,2,310,935,0,423325.3995,2380.142809,490.1666667,1301.557625,1718,0.0,1718,0,0,0,0,680.0408024,155.625,110938.8393,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1270,5,2,314,935,0,983464.5669,5511.811024,211.6666667,479.6668983,744,0.0,744,0,0,0,0,1574.80315,156.125,111117.2679,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1399,5,2,314,935,0,892780.5575,5003.573981,233.1666667,543.1447781,802,0.0,802,0,0,0,0,1429.592566,156.125,111117.2679,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1462,5,2,247,935,0,808481.5321,4787.961696,243.6666667,492.278038,698,0.0,698,0,0,0,0,1367.989056,147.75,108656.2143,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,12056,5,2,325,935,0,104512.276,580.6237558,2009.333333,5673.338465,11240,0.0,11240,0,0,0,0,165.8925017,157.5,111628.5714,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,6846,5,2,315,935,0,182588.3728,1022.494888,1141.0,3243.961416,6242,0.0,6242,0,0,0,0,292.1413964,156.25,111162.5,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1138,5,2,273,935,0,1061511.424,6151.142355,189.6666667,421.5941967,391,0.0,391,0,0,0,0,1757.469244,151.0,109478.0,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1627,5,2,315,935,0,768285.1875,4302.39705,271.1666667,528.8121122,771,0.0,771,0,0,0,0,1229.2563,156.25,111162.5,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1188,5,2,249,935,0,996632.9966,5892.255892,198.0,449.4389095,540,0.0,540,0,0,0,0,1683.501684,148.0,108713.4286,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1207,5,2,249,935,0,980944.4905,5799.5029,201.1666667,439.261786,623,0.0,623,0,0,0,0,1657.000829,148.0,108713.4286,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1235,5,2,316,935,0,1012955.466,5668.016194,205.8333333,437.0037185,651,0.0,651,0,0,0,0,1619.433198,156.375,111207.9821,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,6351,5,2,272,935,0,190048.8112,1102.188632,1058.5,2820.679041,5523,0.0,5523,0,0,0,0,314.9110376,150.875,109443.2679,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,8066,5,2,316,935,0,155095.4624,867.8403174,1344.333333,3879.936554,7545,0.0,7545,0,0,0,0,247.9543764,156.375,111207.9821,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,17341,5,2,312,935,0,71910.50112,403.6676086,2890.166667,8472.036134,16718,0.0,16718,0,0,0,0,115.3336024,155.875,111027.5536,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,13859,5,2,339,935,0,91925.82437,505.0869471,2309.833333,6753.602859,13224,0.0,13224,0,0,0,0,144.3105563,159.25,112323.0714,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1288,5,2,260,935,0,927795.0311,5434.782609,214.6666667,499.4730557,704,0.0,704,0,0,0,0,1552.795031,149.375,109045.9821,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,8237,5,2,288,935,0,148476.387,849.823965,1372.833333,3348.367998,6648,0.0,6648,0,0,0,0,242.8068472,152.875,110028.9821,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,31140,5,2,315,935,0,40141.29737,224.7912653,5190.0,15298.96735,30454,0.0,30454,0,0,0,0,64.22607579,156.25,111162.5,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1265,5,2,333,935,0,1002371.542,5533.596838,210.8333333,481.3005818,710,0.0,710,0,0,0,0,1581.027668,158.5,112019.4286,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,52808,5,2,259,935,0,22610.21057,132.5556734,8801.333333,25905.47255,51700,0.0,51700,0,0,0,0,37.87304954,149.25,109014.5,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,3220,5,2,308,935,0,386024.8447,2173.913043,536.6666667,1452.671562,2708,0.0,2708,0,0,0,0,621.1180124,155.375,110851.125,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,17103,5,2,349,935,0,75074.54832,409.2849208,2850.5,8255.742663,16355,0.0,16355,0,0,0,0,116.9385488,160.5,112849.1429,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1184,5,2,287,935,0,1032094.595,5912.162162,197.3333333,448.3235439,688,0.0,688,0,0,0,0,1689.189189,152.75,109990.5,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1091,5,2,299,935,0,1131072.411,6416.131989,181.8333333,405.1356769,593,0.0,593,0,0,0,0,1833.180568,154.25,110468.7857,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1442,5,2,274,935,0,838418.8627,4854.368932,240.3333333,574.0722951,935,0.0,935,0,0,0,0,1386.962552,151.125,109512.9821,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1034,5,2,273,935,0,1168278.53,6769.825919,172.3333333,370.0220714,509,0.0,509,0,0,0,0,1934.235977,151.0,109478.0,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,17338,5,2,311,935,0,71865.26704,403.7374553,2889.666667,8460.589046,16640,0.0,16640,0,0,0,0,115.3535587,155.75,110983.0714,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1205,5,2,291,935,0,1017427.386,5809.128631,200.8333333,462.7701913,683,0.0,683,0,0,0,0,1659.751037,153.25,110145.9286,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,7251,5,2,336,935,0,175286.1674,965.384085,1208.5,3468.169005,6683,0.0,6683,0,0,0,0,275.8240243,158.875,112170.125,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1479,5,2,336,935,0,859364.4354,4732.927654,246.5,570.6846035,864,0.0,864,0,0,0,0,1352.265044,158.875,112170.125,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1427,5,2,323,935,0,881569.7267,4905.395936,237.8333333,567.4712181,907,0.0,907,0,0,0,0,1401.541696,157.25,111533.3571,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,15749,5,2,312,935,0,79179.63045,444.4726649,2624.833333,7709.104158,15215,0.0,15215,0,0,0,0,126.99219,155.875,111027.5536,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1939,5,2,313,935,0,643630.7375,3610.108303,323.1666667,589.5067854,909,0.0,909,0,0,0,0,1031.459515,156.0,111072.2857,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,15798,5,2,267,935,0,76085.58045,443.0940625,2633.0,7746.146117,15304,0.0,15304,0,0,0,0,126.5983036,150.25,109273.3571,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1401,5,2,249,935,0,845110.6353,4996.431121,233.5,557.817996,889,0.0,889,0,0,0,0,1427.551749,148.0,108713.4286,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1132,5,2,314,935,0,1103356.89,6183.745583,188.6666667,410.610927,607,0.0,607,0,0,0,0,1766.784452,156.125,111117.2679,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1249,5,2,340,935,0,1020816.653,5604.483587,208.1666667,443.7667368,618,0.0,618,0,0,0,0,1601.281025,159.375,112374.5536,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,2061,5,2,315,935,0,606501.6982,3396.40951,343.5,612.746481,992,0.0,992,0,0,0,0,970.4027171,156.25,111162.5,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,2444,5,2,313,935,0,510638.2979,2864.157119,407.3333333,1051.303635,1764,0.0,1764,0,0,0,0,818.3306056,156.0,111072.2857,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1153,5,2,247,935,0,1025151.778,6071.11882,192.1666667,429.655967,548,0.0,548,0,0,0,0,1734.605377,147.75,108656.2143,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1422,5,2,250,935,0,833333.3333,4922.644163,237.0,452.0328159,689,0.0,689,0,0,0,0,1406.469761,148.125,108742.4107,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1194,5,2,316,935,0,1047738.693,5862.646566,199.0,428.7940454,593,0.0,593,0,0,0,0,1675.041876,156.375,111207.9821,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1485,5,2,266,935,0,808754.2088,4713.804714,247.5,581.7630531,927,0.0,927,0,0,0,0,1346.801347,150.125,109240.125,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1198,5,2,334,935,0,1059265.442,5843.071786,199.6666667,415.3877706,564,0.0,564,0,0,0,0,1669.449082,158.625,112069.4107,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,16556,5,2,312,935,0,75320.12563,422.8074414,2759.333333,8082.640204,15891,0.0,15891,0,0,0,0,120.8021261,155.875,111027.5536,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,17254,5,2,284,935,0,70650.28399,405.7030254,2875.666667,8470.810056,16728,0.0,16728,0,0,0,0,115.9151501,152.375,109876.5536,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1651,5,2,324,935,0,762568.1405,4239.854634,275.1666667,469.9080584,622,0.0,622,0,0,0,0,1211.387038,157.375,111580.8393,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,6816,5,2,247,935,0,173415.493,1026.995305,1136.0,3259.059476,6279,0.0,6279,0,0,0,0,293.42723,147.75,108656.2143,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,9454,5,2,310,935,0,131690.2898,740.4273323,1575.666667,4571.848167,8926,0.0,8926,0,0,0,0,211.5506664,155.625,110938.8393,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1210,5,2,315,935,0,1033057.851,5785.123967,201.6666667,455.4356888,678,0.0,678,0,0,0,0,1652.892562,156.25,111162.5,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,16563,5,2,284,935,0,73597.77818,422.6287508,2760.5,8077.060165,15870,0.0,15870,0,0,0,0,120.7510717,152.375,109876.5536,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1199,5,2,339,935,0,1062552.127,5838.198499,199.8333333,441.0278714,662,0.0,662,0,0,0,0,1668.056714,159.25,112323.0714,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1130,5,2,312,935,0,1103539.823,6194.690265,188.3333333,381.478265,544,0.0,544,0,0,0,0,1769.911504,155.875,111027.5536,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,17997,5,2,268,935,0,66844.47408,388.9537145,2999.5,8842.943868,17431,0.0,17431,0,0,0,0,111.1296327,150.375,109306.8393,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1405,5,2,284,935,0,867615.6584,4982.206406,234.1666667,549.733496,894,0.0,894,0,0,0,0,1423.487544,152.375,109876.5536,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,17323,5,2,287,935,0,70542.05392,404.0870519,2887.166667,8474.240433,16759,0.0,16759,0,0,0,0,115.4534434,152.75,109990.5,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1280,5,2,315,935,0,976562.5,5468.75,213.3333333,484.7521704,665,0.0,665,0,0,0,0,1562.5,156.25,111162.5,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1148,5,2,314,935,0,1087979.094,6097.560976,191.3333333,414.0901673,620,0.0,620,0,0,0,0,1742.160279,156.125,111117.2679,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1159,5,2,310,935,0,1074201.898,6039.689387,193.1666667,433.659909,598,0.0,598,0,0,0,0,1725.625539,155.625,110938.8393,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1210,5,2,249,935,0,978512.3967,5785.123967,201.6666667,444.2825677,684,0.0,684,0,0,0,0,1652.892562,148.0,108713.4286,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1015,5,2,309,935,0,1225615.764,6896.551724,169.1666667,351.2096952,483,0.0,483,0,0,0,0,1970.44335,155.5,110894.8571,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1159,5,2,340,935,0,1100086.281,6039.689387,193.1666667,413.3943839,587,0.0,587,0,0,0,0,1725.625539,159.375,112374.5536,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,17396,5,2,284,935,0,70073.58013,402.3913543,2899.333333,8496.874406,16687,0.0,16687,0,0,0,0,114.9689584,152.375,109876.5536,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1246,5,2,310,935,0,999197.4318,5617.977528,207.6666667,464.8515892,720,0.0,720,0,0,0,0,1605.136437,155.625,110938.8393,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1306,5,2,314,935,0,956355.2833,5359.877489,217.6666667,490.0350328,766,0.0,766,0,0,0,0,1531.393568,156.125,111117.2679,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1156,5,2,341,935,0,1103806.228,6055.363322,192.6666667,430.954754,623,0.0,623,0,0,0,0,1730.103806,159.5,112426.2857,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,17784,5,2,315,935,0,70287.89924,393.6122357,2964.0,8718.542424,17157,0.0,17157,0,0,0,0,112.4606388,156.25,111162.5,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1161,5,2,314,935,0,1075796.727,6029.285099,193.5,437.6043685,518,0.0,518,0,0,0,0,1722.652885,156.125,111117.2679,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1801,5,2,315,935,0,694058.8562,3886.729595,300.1666667,574.7592974,893,0.0,893,0,0,0,0,1110.49417,156.25,111162.5,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1086,5,2,248,935,0,1089318.6,6445.672192,181.0,404.6245173,574,0.0,574,0,0,0,0,1841.620626,147.875,108684.6964,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,9799,5,2,314,935,0,127461.9859,714.358608,1633.166667,4750.88661,9241,0.0,9241,0,0,0,0,204.1024594,156.125,111117.2679,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1546,5,2,272,935,0,780724.4502,4527.813713,257.6666667,569.2711715,828,0.0,828,0,0,0,0,1293.661061,150.875,109443.2679,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,3333,5,2,315,935,0,375037.5038,2100.210021,555.5,1499.017539,2702,0.0,2702,0,0,0,0,600.060006,156.25,111162.5,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1380,5,2,288,935,0,886231.8841,5072.463768,230.0,535.5265322,813,0.0,813,0,0,0,0,1449.275362,152.875,110028.9821,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1112,5,2,341,935,0,1147482.014,6294.964029,185.3333333,381.9162212,545,0.0,545,0,0,0,0,1798.561151,159.5,112426.2857,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1201,5,2,316,935,0,1041631.973,5828.47627,200.1666667,451.7354499,692,0.0,692,0,0,0,0,1665.278934,156.375,111207.9821,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1269,5,2,275,935,0,953506.6982,5516.154452,211.5,453.6455114,658,0.0,658,0,0,0,0,1576.044129,151.25,109548.2143,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1604,5,2,266,935,0,748753.1172,4364.089776,267.3333333,613.6845009,1028,0.0,1028,0,0,0,0,1246.882793,150.125,109240.125,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1271,5,2,314,935,0,982690.7946,5507.47443,211.8333333,488.6623749,666,0.0,666,0,0,0,0,1573.564123,156.125,111117.2679,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
17,113978769,14,0,0,32,0,3.930556576,0.122829893,8767597.615,8129100.192,0,0.0,0,0,0,0,0,0.0,32.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,13,8,11000000.0,0,12700000,0
6,15222,5,2,298,935,0,81001.1825,459.8607279,2537.0,7267.724564,14327,0.0,14327,0,0,0,0,131.3887794,154.125,110427.5536,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,7378,5,2,300,935,0,167389.5365,948.7666034,1229.666667,3537.39438,6833,0.0,6833,0,0,0,0,271.0761724,154.375,110510.2679,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
