Protocol,Flow.Duration,Tot.Fwd.Pkts,Tot.Bwd.Pkts,TotLen.Fwd.Pkts,Fwd.Pkt.Len.Min,Fwd.Pkt.Len.Std,Flow.Byts.s,Flow.Pkts.s,Flow.IAT.Mean,Flow.IAT.Std,Fwd.IAT.Min,Bwd.IAT.Tot,Bwd.IAT.Std,Bwd.IAT.Min,Bwd.PSH.Flags,Fwd.URG.Flags,Bwd.URG.Flags,SYN.Flag.Cnt,RST.Flag.Cnt,URG.Flag.Cnt,CWR.Flag.Count,Fwd.Byts.b.Avg,Fwd.Pkts.b.Avg,Fwd.Blk.Rate.Avg,Bwd.Byts.b.Avg,Bwd.Pkts.b.Avg,Bwd.Blk.Rate.Avg,Subflow.Fwd.Byts,Fwd.Act.Data.Pkts,Fwd.Seg.Size.Min,Active.Std,Active.Min,Idle.Mean,Idle.Std,Label
6,1372,5,2,935,0,418.1447118,917638.484,5102.040816,228.6666667,319.7953512,4,835,0.0,835,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,2326,5,2,935,0,418.1447118,537833.19,3009.458298,387.6666667,473.1991829,6,935,0.0,935,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1369,5,2,935,0,418.1447118,912344.7772,5113.221329,228.1666667,299.9696096,8,792,0.0,792,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1209,5,2,935,0,418.1447118,993382.9611,5789.909016,201.5,247.32792,7,635,0.0,635,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1704,5,2,935,0,418.1447118,753521.1268,4107.981221,284.0,361.4100165,10,918,0.0,918,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,19273,5,2,935,0,418.1447118,62730.24438,363.2024075,3212.166667,7472.878493,7,18461,0.0,18461,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1493,5,2,935,0,418.1447118,833891.4936,4688.546551,248.8333333,355.7703848,4,930,0.0,930,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,19131,5,2,935,0,418.1447118,64973.08034,365.8982803,3188.5,7558.284772,6,18615,0.0,18615,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,50541,5,2,935,0,418.1447118,25227.04339,138.5014147,8423.5,20163.05408,10,49578,0.0,49578,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,16735,5,2,935,0,418.1447118,75171.79564,418.2850314,2789.166667,6575.807826,6,16210,0.0,16210,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,5931,5,2,935,0,418.1447118,210251.2224,1180.23942,988.5,2162.343428,7,5396,0.0,5396,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,19870,5,2,935,0,418.1447118,62757.92652,352.2898842,3311.666667,7770.406236,6,19170,0.0,19170,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1519,5,2,935,0,418.1447118,812376.5635,4608.294931,253.1666667,371.0150491,9,975,0.0,975,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1244,5,2,935,0,418.1447118,1000000.0,5627.009646,207.3333333,247.7730144,7,625,0.0,625,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,15751,5,2,935,0,418.1447118,78979.11244,444.4162275,2625.166667,5974.668206,7,14809,0.0,14809,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,906,5,2,935,0,418.1447118,1307947.02,7726.269316,151.0,164.6681511,3,399,0.0,399,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,16841,5,2,935,0,418.1447118,74045.48423,415.6522772,2806.833333,6557.982416,3,16190,0.0,16190,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,3765,5,2,935,0,418.1447118,317397.0784,1859.229748,627.5,1273.518394,7,3216,0.0,3216,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1273,5,2,935,0,418.1447118,950510.6049,5498.821681,212.1666667,283.4250636,7,739,0.0,739,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1666,5,2,935,0,418.1447118,725090.036,4201.680672,277.6666667,330.5714245,7,690,0.0,690,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,16530,5,2,935,0,418.1447118,75499.09256,423.4724743,2755.0,6356.668782,8,15725,0.0,15725,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1234,5,2,935,0,418.1447118,1033225.284,5672.6094,205.6666667,277.9364436,6,725,0.0,725,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1412,5,2,935,0,418.1447118,902266.289,4957.507082,235.3333333,301.8785628,6,774,0.0,774,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1282,5,2,935,0,418.1447118,972698.908,5460.218409,213.6666667,269.3374587,6,697,0.0,697,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1331,5,2,935,0,418.1447118,939143.5011,5259.203606,221.8333333,285.5320764,6,733,0.0,733,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,16930,5,2,935,0,418.1447118,71529.82871,413.467218,2821.666667,6649.16093,4,16392,0.0,16392,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1187,5,2,935,0,418.1447118,1075821.398,5897.219882,197.8333333,256.8590405,5,665,0.0,665,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,6795,5,2,935,0,418.1447118,177041.9426,1030.169242,1132.5,2503.923142,3,6237,0.0,6237,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,10701,5,2,935,0,418.1447118,116904.9622,654.1444725,1783.5,4096.524271,6,10142,0.0,10142,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1305,5,2,935,0,418.1447118,945593.8697,5363.984674,217.5,228.5902448,3,491,0.0,491,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,7246,5,2,935,0,418.1447118,172370.9633,966.0502346,1207.666667,2695.62443,8,6705,0.0,6705,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,2574,5,2,935,0,418.1447118,489121.9891,2719.50272,429.0,792.0909039,8,2027,0.0,2027,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1769,5,2,935,0,418.1447118,721311.4754,3957.037875,294.8333333,382.910651,3,975,0.0,975,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1152,5,2,935,0,418.1447118,1038194.444,6076.388889,192.0,221.1895115,6,392,0.0,392,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1312,5,2,935,0,418.1447118,932164.6341,5335.365854,218.6666667,307.6736366,6,804,0.0,804,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1214,5,2,935,0,418.1447118,990115.3213,5766.062603,202.3333333,251.0439537,5,660,0.0,660,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,6805,5,2,935,0,418.1447118,174136.6642,1028.6554,1134.166667,2525.05227,7,6283,0.0,6283,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,7813,5,2,935,0,418.1447118,161013.6951,895.9426597,1302.166667,2887.168538,5,7189,0.0,7189,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1122,5,2,935,0,418.1447118,1054367.201,6238.85918,187.0,225.4080744,3,582,0.0,582,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1200,5,2,935,0,418.1447118,1038333.333,5833.333333,200.0,235.1169922,9,598,0.0,598,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1135,5,2,935,0,418.1447118,1096035.242,6167.400881,189.1666667,234.0832473,7,600,0.0,600,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,2988,5,2,935,0,418.1447118,427376.1714,2342.70415,498.0,863.8166472,4,2224,0.0,2224,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1428,5,2,935,0,418.1447118,876050.4202,4901.960784,238.0,343.4122887,6,899,0.0,899,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1272,5,2,935,0,418.1447118,981918.239,5503.144654,212.0,271.961762,15,710,0.0,710,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1506,5,2,935,0,418.1447118,843957.5033,4648.074369,251.0,324.0987504,6,826,0.0,826,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1172,5,2,935,0,418.1447118,1075938.567,5972.696246,195.3333333,235.8700207,5,235,0.0,235,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1201,5,2,935,0,418.1447118,1007493.755,5828.47627,200.1666667,242.1870489,6,626,0.0,626,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1195,5,2,935,0,418.1447118,1066108.787,5857.740586,199.1666667,240.5031531,7,596,0.0,596,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1510,5,2,935,0,418.1447118,796026.4901,4635.761589,251.6666667,298.5737207,5,720,0.0,720,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,33801,5,2,935,0,418.1447118,36951.56948,207.0944647,5633.5,13308.83357,7,32795,0.0,32795,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,7561,5,2,935,0,418.1447118,162147.864,925.8034652,1260.166667,2655.169706,5,6664,0.0,6664,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1179,5,2,935,0,418.1447118,1075487.701,5937.234945,196.5,240.6846485,5,614,0.0,614,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,5526,5,2,935,0,418.1447118,217517.1915,1266.739052,921.0,1988.25783,7,4971,0.0,4971,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,16351,5,2,935,0,418.1447118,72350.31497,428.1083726,2725.166667,5727.653985,3,14344,0.0,14344,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1369,5,2,935,0,418.1447118,911614.317,5113.221329,228.1666667,324.7912663,3,848,0.0,848,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1378,5,2,935,0,418.1447118,912917.2714,5079.825835,229.6666667,307.9147068,7,800,0.0,800,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,2792,5,2,935,0,418.1447118,441977.0774,2507.163324,465.3333333,880.1789969,3,2244,0.0,2244,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1269,5,2,935,0,418.1447118,985027.5808,5516.154452,211.5,281.5590524,3,731,0.0,731,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1473,5,2,935,0,418.1447118,844534.9627,4752.206382,245.5,329.9168077,6,859,0.0,859,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1591,5,2,935,0,418.1447118,784412.3193,4399.748586,265.1666667,278.2886391,7,761,0.0,761,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,16656,5,2,935,0,418.1447118,74747.83862,420.2689721,2776.0,6501.003246,5,16043,0.0,16043,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1118,5,2,935,0,418.1447118,1118962.433,6261.18068,186.3333333,212.2580191,7,541,0.0,541,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,15893,5,2,935,0,418.1447118,75190.33537,440.4454791,2648.833333,6226.392613,3,15356,0.0,15356,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
17,115987920,14,0,448,32,0.0,3.862471195,0.120702225,8922147.692,6317248.211,1015957,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,13,8,2797131.286,1015957,10000000.0,6228945.358,0
6,1230,5,2,935,0,418.1447118,1030894.309,5691.056911,205.0,240.3763716,5,593,0.0,593,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,16857,5,2,935,0,418.1447118,71365.01157,415.2577564,2809.5,6622.702069,4,16326,0.0,16326,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,33264,5,2,935,0,418.1447118,37427.84993,210.4377104,5544.0,13193.88349,5,32473,0.0,32473,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1211,5,2,935,0,418.1447118,976878.6127,5780.346821,201.8333333,269.682344,6,706,0.0,706,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1422,5,2,935,0,418.1447118,867088.6076,4922.644163,237.0,299.1019893,3,770,0.0,770,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,16353,5,2,935,0,418.1447118,77967.34544,428.0560142,2725.5,6381.24147,5,15748,0.0,15748,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,17538,5,2,935,0,418.1447118,69050.06272,399.1333105,2923.0,6909.927149,7,17026,0.0,17026,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1403,5,2,935,0,418.1447118,873841.7676,4989.308624,233.8333333,346.3457329,7,905,0.0,905,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,18582,5,2,935,0,418.1447118,65170.5952,376.7086428,3097.0,7087.791758,8,17557,0.0,17557,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1092,5,2,935,0,418.1447118,1107142.857,6410.25641,182.0,225.7503045,3,580,0.0,580,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,5763,5,2,935,0,418.1447118,217074.4404,1214.64515,960.5,2063.477526,2,5163,0.0,5163,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1282,5,2,935,0,418.1447118,943057.7223,5460.218409,213.6666667,244.8735728,2,605,0.0,605,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,2160,5,2,935,0,418.1447118,556481.4815,3240.740741,360.0,588.5228968,7,1523,0.0,1523,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,2672,5,2,935,0,418.1447118,468188.6228,2619.760479,445.3333333,844.5947352,3,2154,0.0,2154,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,6127,5,2,935,0,418.1447118,197323.323,1142.484087,1021.166667,2219.041542,5,5542,0.0,5542,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1473,5,2,935,0,418.1447118,845213.8493,4752.206382,245.5,296.6882202,5,737,0.0,737,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1109,5,2,935,0,418.1447118,1123534.716,6311.992786,184.8333333,210.7210637,7,529,0.0,529,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,9855,5,2,935,0,418.1447118,126534.7539,710.2993404,1642.5,3763.997224,2,9322,0.0,9322,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,4290,5,2,935,0,418.1447118,297435.8974,1631.701632,715.0,1301.126281,8,642,0.0,642,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1171,5,2,935,0,418.1447118,1068317.677,5977.796755,195.1666667,240.4540843,5,618,0.0,618,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1282,5,2,935,0,418.1447118,975039.0016,5460.218409,213.6666667,267.0038701,8,689,0.0,689,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,20449,5,2,935,0,418.1447118,59171.59763,342.3150276,3408.166667,7934.53977,3,19599,0.0,19599,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1410,5,2,935,0,418.1447118,899290.7801,4964.539007,235.0,299.4989149,9,784,0.0,784,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1118,5,2,935,0,418.1447118,1075134.168,6261.18068,186.3333333,213.3369791,5,533,0.0,533,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,17290,5,2,935,0,418.1447118,73395.02603,404.8582996,2881.666667,6792.703134,6,16745,0.0,16745,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1239,5,2,935,0,418.1447118,1008071.025,5649.717514,206.5,251.6201502,5,647,0.0,647,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1244,5,2,935,0,418.1447118,1002411.576,5627.009646,207.3333333,258.1981151,8,670,0.0,670,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1626,5,2,935,0,418.1447118,739237.3924,4305.04305,271.0,370.9619927,6,969,0.0,969,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1270,5,2,935,0,418.1447118,983464.5669,5511.811024,211.6666667,245.5326183,6,555,0.0,555,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,2019,5,2,935,0,418.1447118,611688.9549,3467.062902,336.5,537.5409752,8,1394,0.0,1394,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1362,5,2,935,0,418.1447118,897944.1997,5139.500734,227.0,290.6324139,4,752,0.0,752,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1349,5,2,935,0,418.1447118,944403.2617,5189.02891,224.8333333,287.3620829,7,739,0.0,739,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1165,5,2,935,0,418.1447118,1072103.004,6008.583691,194.1666667,236.3856313,5,608,0.0,608,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1274,5,2,935,0,418.1447118,937205.6515,5494.505495,212.3333333,283.0439306,6,744,0.0,744,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,16526,5,2,935,0,418.1447118,75638.38799,423.5749728,2754.333333,6456.629389,6,15931,0.0,15931,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,4912,5,2,935,0,418.1447118,256718.241,1425.081433,818.6666667,1759.951325,5,4404,0.0,4404,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1303,5,2,935,0,418.1447118,921719.1097,5372.217959,217.1666667,300.158236,8,785,0.0,785,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1281,5,2,935,0,418.1447118,953942.2326,5464.480874,213.5,247.8699256,6,608,0.0,608,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1602,5,2,935,0,418.1447118,778401.9975,4369.538077,267.0,341.8994004,3,876,0.0,876,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1496,5,2,935,0,418.1447118,802807.4866,4679.144385,249.3333333,357.8388837,6,936,0.0,936,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1450,5,2,935,0,418.1447118,858620.6897,4827.586207,241.6666667,354.9927699,3,932,0.0,932,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,18891,5,2,935,0,418.1447118,66222.01048,370.5468212,3148.5,7253.75083,6,17947,0.0,17947,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1113,5,2,935,0,418.1447118,1095238.095,6289.308176,185.5,221.9988739,7,562,0.0,562,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,15126,5,2,935,0,418.1447118,79399.70911,462.7793204,2521.0,5903.558317,4,14569,0.0,14569,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1180,5,2,935,0,418.1447118,1024576.271,5932.20339,196.6666667,238.7087486,9,621,0.0,621,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1396,5,2,935,0,418.1447118,878223.4957,5014.326648,232.6666667,322.037679,6,833,0.0,833,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1267,5,2,935,0,418.1447118,981057.6164,5524.861878,211.1666667,263.841177,3,690,0.0,690,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1835,5,2,935,0,418.1447118,679564.0327,3814.713896,305.8333333,467.5328509,6,1220,0.0,1220,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,7033,5,2,935,0,418.1447118,180435.0917,995.3078345,1172.166667,2424.220981,6,6095,0.0,6095,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1204,5,2,935,0,418.1447118,1015780.731,5813.953488,200.6666667,228.4615212,9,564,0.0,564,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1188,5,2,935,0,418.1447118,1015993.266,5892.255892,198.0,254.2376841,5,658,0.0,658,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1242,5,2,935,0,418.1447118,1014492.754,5636.070853,207.0,269.322112,8,702,0.0,702,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,14320,5,2,935,0,418.1447118,87360.3352,488.8268156,2386.666667,5405.386264,5,13412,0.0,13412,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1221,5,2,935,0,418.1447118,1019656.02,5733.005733,203.5,252.2901108,6,638,0.0,638,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1425,5,2,935,0,418.1447118,877894.7368,4912.280702,237.5,316.9812297,2,813,0.0,813,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1353,5,2,935,0,418.1447118,875831.4856,5173.688101,225.5,332.9520987,6,871,0.0,871,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1319,5,2,935,0,418.1447118,929492.0394,5307.050796,219.8333333,304.8254692,6,795,0.0,795,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
17,118992058,15,0,480,32,0.0,4.033882665,0.126058833,8499432.714,6283574.402,2000116,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,14,8,1425459.389,2004159,10800000.0,5980011.894,0
6,17533,5,2,935,0,418.1447118,68613.47174,399.247134,2922.166667,6796.664017,4,16792,0.0,16792,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1192,5,2,935,0,418.1447118,1068791.946,5872.483221,198.6666667,253.4834643,6,652,0.0,652,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,5019,5,2,935,0,418.1447118,235704.3236,1394.700139,836.5,1768.217379,6,4436,0.0,4436,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1092,5,2,935,0,418.1447118,1082417.582,6410.25641,182.0,224.0044642,2,572,0.0,572,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1221,5,2,935,0,418.1447118,1030303.03,5733.005733,203.5,240.9836094,10,622,0.0,622,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1488,5,2,935,0,418.1447118,808467.7419,4704.301075,248.0,306.3357635,5,781,0.0,781,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1485,5,2,935,0,418.1447118,823569.0236,4713.804714,247.5,362.8568588,6,944,0.0,944,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,17342,5,2,935,0,418.1447118,70580.09457,403.6443317,2890.333333,6846.944535,7,16865,0.0,16865,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1189,5,2,935,0,418.1447118,1072329.689,5887.300252,198.1666667,252.6771985,7,653,0.0,653,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1225,5,2,935,0,418.1447118,964897.9592,5714.285714,204.1666667,246.1896965,7,622,0.0,622,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,17744,5,2,935,0,418.1447118,68135.70784,394.4995491,2957.333333,6903.270867,4,17045,0.0,17045,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
6,1380,5,2,935,0,418.1447118,857246.3768,5072.463768,230.0,339.4884387,6,889,0.0,889,0,0,0,0,1,0,0,0,0,0,0,0,0,935,1,20,0.0,0,0.0,0.0,0
