Protocol,Flow.Duration,Tot.Fwd.Pkts,Bwd.Pkt.Len.Min,Flow.Byts.s,Flow.Pkts.s,Bwd.IAT.Tot,Bwd.IAT.Std,Fwd.PSH.Flags,Bwd.PSH.Flags,Fwd.URG.Flags,Bwd.URG.Flags,Bwd.Pkts.s,FIN.Flag.Cnt,SYN.Flag.Cnt,RST.Flag.Cnt,ACK.Flag.Cnt,URG.Flag.Cnt,CWR.Flag.Count,Down.Up.Ratio,Fwd.Byts.b.Avg,Fwd.Pkts.b.Avg,Fwd.Blk.Rate.Avg,Bwd.Byts.b.Avg,Bwd.Pkts.b.Avg,Fwd.Seg.Size.Min,Active.Std,Idle.Mean,Label
6,1599,5,0,779862.414,4377.736085,885,0.0,0,0,0,0,1250.781739,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1072,5,0,1166044.776,6529.850746,570,0.0,0,0,0,0,1865.671642,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,5849,5,0,205676.184,1196.785775,5148,0.0,0,0,0,0,341.938793,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,16690,5,0,76333.13361,419.412822,16109,0.0,0,0,0,0,119.8322349,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1203,5,0,1045719.036,5818.786367,591,0.0,0,0,0,0,1662.510391,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1215,5,0,995884.7737,5761.316872,587,0.0,0,0,0,0,1646.090535,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,47324,5,0,24997.88691,147.9164906,46729,0.0,0,0,0,0,42.26185445,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1679,5,0,743895.1757,4169.148303,1148,0.0,0,0,0,0,1191.185229,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,32296,5,0,38735.44711,216.7451078,31708,0.0,0,0,0,0,61.92717364,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,17672,5,0,70393.84337,396.1068357,17120,0.0,0,0,0,0,113.1733816,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1236,5,0,956310.6796,5663.430421,660,0.0,0,0,0,0,1618.122977,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1201,5,0,985845.1291,5828.47627,665,0.0,0,0,0,0,1665.278934,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1105,5,0,1155656.109,6334.841629,515,0.0,0,0,0,0,1809.954751,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,17999,5,0,69114.95083,388.910495,17110,0.0,0,0,0,0,111.1172843,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1104,5,0,1094202.899,6340.57971,492,0.0,0,0,0,0,1811.594203,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1223,5,0,983646.7702,5723.630417,617,0.0,0,0,0,0,1635.322976,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1356,5,0,873893.8053,5162.241888,652,0.0,0,0,0,0,1474.926254,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,7907,5,0,156064.2469,885.2915138,7363,0.0,0,0,0,0,252.9404325,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,18870,5,0,65977.74245,370.9591945,18320,0.0,0,0,0,0,105.9883413,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,18687,5,0,64322.79125,374.5919623,18051,0.0,0,0,0,0,107.026275,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1435,5,0,836933.7979,4878.04878,809,0.0,0,0,0,0,1393.728223,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,36376,5,0,35050.5828,192.4345722,35590,0.0,0,0,0,0,54.98130636,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1255,5,0,995219.1235,5577.689243,700,0.0,0,0,0,0,1593.625498,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1602,5,0,797128.5893,4369.538077,732,0.0,0,0,0,0,1248.439451,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1658,5,0,752714.1134,4221.954162,914,0.0,0,0,0,0,1206.272618,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1585,5,0,757728.7066,4416.403785,1009,0.0,0,0,0,0,1261.829653,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1232,5,0,992694.8052,5681.818182,620,0.0,0,0,0,0,1623.376623,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1121,5,0,1078501.338,6244.424621,643,0.0,0,0,0,0,1784.12132,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,6249,5,0,189470.3153,1120.179229,5700,0.0,0,0,0,0,320.0512082,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,18480,5,0,64989.17749,378.7878788,17842,0.0,0,0,0,0,108.2251082,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1163,5,0,1072226.999,6018.916595,603,0.0,0,0,0,0,1719.690456,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1201,5,0,1027477.102,5828.47627,635,0.0,0,0,0,0,1665.278934,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1170,5,0,1088888.889,5982.905983,644,0.0,0,0,0,0,1709.401709,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,21961,5,0,55143.20841,318.7468695,21395,0.0,0,0,0,0,91.07053413,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,15705,5,0,82776.18593,445.7179242,15120,0.0,0,0,0,0,127.3479784,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1172,5,0,1052901.024,5972.696246,638,0.0,0,0,0,0,1706.484642,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1211,5,0,977704.3765,5780.346821,716,0.0,0,0,0,0,1651.527663,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1101,5,0,1075386.013,6357.856494,593,0.0,0,0,0,0,1816.530427,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,3407,5,0,355151.1594,2054.593484,2919,0.0,0,0,0,0,587.0267097,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1169,5,0,1046193.328,5988.023952,644,0.0,0,0,0,0,1710.863986,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,8854,5,0,138016.7156,790.6031172,8309,0.0,0,0,0,0,225.8866049,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,18355,5,0,65867.61101,381.3674748,17748,0.0,0,0,0,0,108.9621357,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,11355,5,0,109555.262,616.4685161,660,0.0,0,0,0,0,176.1338617,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,15863,5,0,76278.1315,441.2784467,15300,0.0,0,0,0,0,126.0795562,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1686,5,0,712336.8921,4151.838671,1059,0.0,0,0,0,0,1186.23962,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,2300,5,0,547826.087,3043.478261,1776,0.0,0,0,0,0,869.5652174,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,14198,5,0,86913.64981,493.0271869,13627,0.0,0,0,0,0,140.8649106,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,18602,5,0,64670.46554,376.3036233,17984,0.0,0,0,0,0,107.5153209,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,13220,5,0,89636.91377,529.5007564,12645,0.0,0,0,0,0,151.2859304,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1358,5,0,918998.5272,5154.639175,800,0.0,0,0,0,0,1472.75405,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1248,5,0,948717.9487,5608.974359,584,0.0,0,0,0,0,1602.564103,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1138,5,0,1121265.378,6151.142355,561,0.0,0,0,0,0,1757.469244,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,5546,5,0,224666.4263,1262.170934,4972,0.0,0,0,0,0,360.6202669,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,9942,5,0,123315.2283,704.0836854,9340,0.0,0,0,0,0,201.1667673,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1477,5,0,853080.5687,4739.336493,984,0.0,0,0,0,0,1354.096141,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1214,5,0,1026359.143,5766.062603,639,0.0,0,0,0,0,1647.446458,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1681,5,0,741820.345,4164.187983,956,0.0,0,0,0,0,1189.767995,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,16084,5,0,74670.47998,435.2151206,15565,0.0,0,0,0,0,124.3471773,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1894,5,0,647307.2862,3695.881732,877,0.0,0,0,0,0,1055.966209,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1381,5,0,922519.9131,5068.790731,829,0.0,0,0,0,0,1448.225923,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,14054,5,0,91361.88985,498.0788388,13542,0.0,0,0,0,0,142.3082396,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1177,5,0,1062871.708,5947.323704,592,0.0,0,0,0,0,1699.235344,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1133,5,0,1104148.279,6178.287732,634,0.0,0,0,0,0,1765.225066,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1331,5,0,939894.8159,5259.203606,728,0.0,0,0,0,0,1502.629602,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,44361,5,0,28110.27705,157.7962625,43801,0.0,0,0,0,0,45.08464642,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,19257,5,0,62678.50652,363.5041803,17936,0.0,0,0,0,0,103.8583372,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1152,5,0,1026041.667,6076.388889,617,0.0,0,0,0,0,1736.111111,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1276,5,0,946708.4639,5485.893417,743,0.0,0,0,0,0,1567.398119,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,31049,5,0,40033.49544,225.450095,30312,0.0,0,0,0,0,64.41431286,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1292,5,0,915634.6749,5417.956656,755,0.0,0,0,0,0,1547.987616,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1262,5,0,1010301.109,5546.751189,660,0.0,0,0,0,0,1584.786054,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,11394,5,0,105406.3542,614.3584343,10662,0.0,0,0,0,0,175.5309812,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1123,5,0,1131789.849,6233.303651,545,0.0,0,0,0,0,1780.9439,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1392,5,0,896551.7241,5028.735632,878,0.0,0,0,0,0,1436.781609,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1325,5,0,938113.2075,5283.018868,772,0.0,0,0,0,0,1509.433962,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1242,5,0,962962.963,5636.070853,678,0.0,0,0,0,0,1610.305958,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,5439,5,0,231660.2317,1287.001287,4934,0.0,0,0,0,0,367.7146534,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,17269,5,0,69951.937,405.3506283,16407,0.0,0,0,0,0,115.8144652,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,17859,5,0,69712.74987,391.9592362,17116,0.0,0,0,0,0,111.9883532,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,16619,5,0,74312.53385,421.2046453,16056,0.0,0,0,0,0,120.3441844,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1458,5,0,856652.9492,4801.097394,840,0.0,0,0,0,0,1371.742112,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,17309,5,0,72101.21902,404.4138887,16710,0.0,0,0,0,0,115.5468254,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,2886,5,0,433471.9335,2425.502426,2254,0.0,0,0,0,0,693.000693,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1268,5,0,943217.6656,5520.504732,729,0.0,0,0,0,0,1577.287066,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,15047,5,0,83006.57938,465.2090118,14523,0.0,0,0,0,0,132.9168605,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1355,5,0,935793.3579,5166.051661,782,0.0,0,0,0,0,1476.01476,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,16588,5,0,75114.54063,421.9918013,15882,0.0,0,0,0,0,120.5690861,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1356,5,0,921091.4454,5162.241888,795,0.0,0,0,0,0,1474.926254,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,45499,5,0,26022.54995,153.8495352,44524,0.0,0,0,0,0,43.95701004,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,30651,5,0,40292.32325,228.3775407,30144,0.0,0,0,0,0,65.25072591,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,251,1,0,0.0,7968.12749003984,0,0.0,0,0,0,0,3984.06374501992,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,75,1,0,0.0,26666.6666666667,0,0.0,0,0,0,0,13333.3333333333,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,96,1,0,0.0,20833.3333333333,0,0.0,0,0,0,0,10416.6666666667,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,129,1,0,0.0,15503.8759689923,0,0.0,0,0,0,0,7751.93798449613,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,214,1,0,0.0,9345.79439252336,0,0.0,0,0,0,0,4672.89719626168,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,139,1,0,0.0,14388.4892086331,0,0.0,0,0,0,0,7194.24460431655,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,145,1,0,0.0,13793.1034482759,0,0.0,0,0,0,0,6896.55172413793,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,127,1,0,0.0,15748.031496063,0,0.0,0,0,0,0,7874.0157480315,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,200,1,0,0.0,10000.0,0,0.0,0,0,0,0,5000.0,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,144,1,0,0.0,13888.8888888889,0,0.0,0,0,0,0,6944.44444444444,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,81,1,0,0.0,24691.3580246914,0,0.0,0,0,0,0,12345.6790123457,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,91,1,0,0.0,21978.021978022,0,0.0,0,0,0,0,10989.010989011,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,298,1,0,0.0,6711.40939597315,0,0.0,0,0,0,0,3355.70469798658,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,167,1,0,0.0,11976.0479041916,0,0.0,0,0,0,0,5988.02395209581,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,268,1,0,0.0,7462.68656716418,0,0.0,0,0,0,0,3731.34328358209,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,309,1,0,0.0,6472.49190938511,0,0.0,0,0,0,0,3236.24595469256,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,134,1,0,0.0,14925.3731343284,0,0.0,0,0,0,0,7462.68656716418,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,126,1,0,0.0,15873.0158730159,0,0.0,0,0,0,0,7936.50793650794,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,128,1,0,0.0,15625.0,0,0.0,0,0,0,0,7812.5,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,148,1,0,0.0,13513.5135135135,0,0.0,0,0,0,0,6756.75675675676,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,524,1,0,0.0,3816.79389312977,0,0.0,0,0,0,0,1908.39694656489,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,103,1,0,0.0,19417.4757281553,0,0.0,0,0,0,0,9708.73786407767,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,141,1,0,0.0,14184.3971631206,0,0.0,0,0,0,0,7092.19858156028,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,115,1,0,0.0,17391.3043478261,0,0.0,0,0,0,0,8695.65217391305,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,95,1,0,0.0,21052.6315789474,0,0.0,0,0,0,0,10526.3157894737,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,146,1,0,0.0,13698.6301369863,0,0.0,0,0,0,0,6849.31506849315,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,99,1,0,0.0,20202.0202020202,0,0.0,0,0,0,0,10101.0101010101,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,175,1,0,0.0,11428.5714285714,0,0.0,0,0,0,0,5714.28571428571,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,121,1,0,0.0,16528.9256198347,0,0.0,0,0,0,0,8264.46280991735,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,2251,3,0,3109.72900932919,2221.23500666371,2013,0.0,0,0,0,0,888.494002665482,0,2,1,4,0,0,0.666666666666667,0,0,0,0,0,20,0.0,1611401669415480,1
6,199,1,0,0.0,10050.2512562814,0,0.0,0,0,0,0,5025.1256281407,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
17,119464,2,0,6713.3194937387,16.7414451215429,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,8,0.0,0,1
6,82,1,0,0.0,24390.243902439,0,0.0,0,0,0,0,12195.1219512195,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,266,1,0,0.0,7518.7969924812,0,0.0,0,0,0,0,3759.3984962406,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,423,1,0,0.0,4728.13238770686,0,0.0,0,0,0,0,2364.06619385343,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,262,1,0,0.0,7633.58778625954,0,0.0,0,0,0,0,3816.79389312977,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,124,1,0,0.0,16129.0322580645,0,0.0,0,0,0,0,8064.51612903226,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,143,1,0,0.0,13986.013986014,0,0.0,0,0,0,0,6993.00699300699,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,228,1,0,0.0,8771.9298245614,0,0.0,0,0,0,0,4385.9649122807,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,101,1,0,0.0,19801.9801980198,0,0.0,0,0,0,0,9900.9900990099,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,83,1,0,0.0,24096.3855421687,0,0.0,0,0,0,0,12048.1927710843,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,142,1,0,0.0,14084.5070422535,0,0.0,0,0,0,0,7042.25352112676,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,109,1,0,0.0,18348.623853211,0,0.0,0,0,0,0,9174.3119266055,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,119,1,0,0.0,16806.7226890756,0,0.0,0,0,0,0,8403.36134453781,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,71,1,0,0.0,28169.014084507,0,0.0,0,0,0,0,14084.5070422535,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,195,1,0,0.0,10256.4102564103,0,0.0,0,0,0,0,5128.20512820513,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,632,1,0,0.0,3164.55696202532,0,0.0,0,0,0,0,1582.27848101266,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,270,1,0,0.0,7407.40740740741,0,0.0,0,0,0,0,3703.7037037037,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,245,1,0,0.0,8163.26530612245,0,0.0,0,0,0,0,4081.63265306122,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,125,1,0,0.0,16000.0,0,0.0,0,0,0,0,8000.0,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,73,1,0,0.0,27397.2602739726,0,0.0,0,0,0,0,13698.6301369863,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,118,1,0,0.0,16949.1525423729,0,0.0,0,0,0,0,8474.57627118644,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,2131,3,0,7508.21210699202,2346.31628343501,1971,0.0,0,0,0,0,938.526513374003,0,2,1,4,0,0,0.666666666666667,0,0,0,0,0,20,0.0,1611401669406199,1
6,515,1,0,0.0,3883.49514563107,0,0.0,0,0,0,0,1941.74757281553,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,237,1,0,0.0,8438.81856540085,0,0.0,0,0,0,0,4219.40928270042,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,217,1,0,0.0,9216.58986175115,0,0.0,0,0,0,0,4608.29493087558,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,273,1,0,0.0,7326.00732600733,0,0.0,0,0,0,0,3663.00366300366,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,257,1,0,0.0,7782.10116731517,0,0.0,0,0,0,0,3891.05058365759,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,654,1,0,0.0,3058.10397553517,0,0.0,0,0,0,0,1529.05198776758,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,102,1,0,0.0,19607.8431372549,0,0.0,0,0,0,0,9803.92156862745,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,151,1,0,0.0,13245.0331125828,0,0.0,0,0,0,0,6622.51655629139,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,243,1,0,0.0,8230.45267489712,0,0.0,0,0,0,0,4115.22633744856,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,415,1,0,0.0,4819.27710843373,0,0.0,0,0,0,0,2409.63855421687,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,123,1,0,0.0,16260.162601626,0,0.0,0,0,0,0,8130.08130081301,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,158,1,0,0.0,12658.2278481013,0,0.0,0,0,0,0,6329.11392405063,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,120,1,0,0.0,16666.6666666667,0,0.0,0,0,0,0,8333.33333333333,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,1647,3,0,19429.2653309047,3035.82270795386,1465,0.0,0,0,0,0,1214.32908318154,0,2,1,4,0,0,0.666666666666667,0,0,0,0,0,20,0.0,1611401669374347,1
6,391,1,0,0.0,5115.0895140665,0,0.0,0,0,0,0,2557.54475703325,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,207,1,0,0.0,9661.83574879227,0,0.0,0,0,0,0,4830.91787439614,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,3415,3,0,1171.30307467057,1464.12884333821,3150,0.0,0,0,0,0,585.651537335286,0,2,1,4,0,0,0.666666666666667,0,0,0,0,0,20,0.0,1611401669362690,1
6,562,1,0,0.0,3558.71886120996,0,0.0,0,0,0,0,1779.35943060498,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,176,1,0,0.0,11363.6363636364,0,0.0,0,0,0,0,5681.81818181818,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,522,1,0,0.0,3831.41762452107,0,0.0,0,0,0,0,1915.70881226054,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,274,1,0,0.0,7299.2700729927,0,0.0,0,0,0,0,3649.63503649635,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,105,1,0,0.0,19047.619047619,0,0.0,0,0,0,0,9523.80952380952,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,179,1,0,0.0,11173.1843575419,0,0.0,0,0,0,0,5586.59217877095,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,258,1,0,0.0,7751.93798449613,0,0.0,0,0,0,0,3875.96899224806,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,177,1,0,0.0,11299.4350282486,0,0.0,0,0,0,0,5649.71751412429,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,58,1,0,0.0,34482.7586206897,0,0.0,0,0,0,0,17241.3793103448,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,187,1,0,0.0,10695.1871657754,0,0.0,0,0,0,0,5347.5935828877,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,442,1,0,0.0,4524.88687782805,0,0.0,0,0,0,0,2262.44343891403,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,269,1,0,0.0,7434.94423791822,0,0.0,0,0,0,0,3717.47211895911,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,484,1,0,0.0,4132.23140495868,0,0.0,0,0,0,0,2066.11570247934,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,194,1,0,0.0,10309.2783505155,0,0.0,0,0,0,0,5154.63917525773,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
6,192,1,0,0.0,10416.6666666667,0,0.0,0,0,0,0,5208.33333333333,0,1,1,1,0,0,1.0,0,0,0,0,0,24,0.0,0,1
