Protocol,Flow.Duration,Tot.Fwd.Pkts,TotLen.Fwd.Pkts,Fwd.Pkt.Len.Max,Fwd.Pkt.Len.Min,Fwd.Pkt.Len.Mean,Bwd.Pkt.Len.Min,Bwd.Pkt.Len.Mean,Flow.Byts.s,Flow.Pkts.s,Flow.IAT.Mean,Flow.IAT.Std,Bwd.IAT.Tot,Bwd.IAT.Mean,Bwd.IAT.Std,Fwd.PSH.Flags,Bwd.PSH.Flags,Fwd.URG.Flags,Bwd.URG.Flags,Bwd.Pkts.s,SYN.Flag.Cnt,RST.Flag.Cnt,PSH.Flag.Cnt,URG.Flag.Cnt,CWR.Flag.Count,Down.Up.Ratio,Bwd.Seg.Size.Avg,Fwd.Byts.b.Avg,Fwd.Pkts.b.Avg,Fwd.Blk.Rate.Avg,Bwd.Byts.b.Avg,Init.Fwd.Win.Byts,Fwd.Seg.Size.Min,Active.Mean,Idle.Mean,Idle.Std,Label
6,16028,5,935,935,0,187.0,0,142.0,76054.40479,436.7357125,2671.333333,6250.839357,15428,15428.0,0.0,0,0,0,0,124.7816321,0,1,1,0,0,0.0,142.0,0,0,0,0,65535,20,0.0,0,0.0,0
6,8827,5,935,935,0,187.0,0,157.0,141497.6776,793.0214116,1471.166667,3330.517582,8265,8265.0,0.0,0,0,0,0,226.5775462,0,1,1,0,0,0.0,157.0,0,0,0,0,65535,20,0.0,0,0.0,0
6,1209,5,935,935,0,187.0,0,143.5,1010752.688,5789.909016,201.5,262.0555285,683,683.0,0.0,0,0,0,0,1654.259719,0,1,1,0,0,0.0,143.5,0,0,0,0,65535,20,0.0,0,0.0,0
6,1204,5,935,935,0,187.0,0,137.5,1004983.389,5813.953488,200.6666667,222.2248111,425,425.0,0.0,0,0,0,0,1661.129568,0,1,1,0,0,0.0,137.5,0,0,0,0,65535,20,0.0,0,0.0,0
6,3228,5,935,935,0,187.0,0,155.0,385687.7323,2168.525403,538.0,1025.354573,2614,2614.0,0.0,0,0,0,0,619.5786865,0,1,1,0,0,0.0,155.0,0,0,0,0,65535,20,0.0,0,0.0,0
6,18201,5,935,935,0,187.0,0,149.5,67798.47261,384.5942531,3033.5,7045.918329,17411,17411.0,0.0,0,0,0,0,109.8840723,0,1,1,0,0,0.0,149.5,0,0,0,0,65535,20,0.0,0,0.0,0
6,1492,5,935,935,0,187.0,0,156.0,835790.8847,4691.689008,248.6666667,279.5286509,647,647.0,0.0,0,0,0,0,1340.482574,0,1,1,0,0,0.0,156.0,0,0,0,0,65535,20,0.0,0,0.0,0
6,1170,5,935,935,0,187.0,0,145.5,1047863.248,5982.905983,195.0,233.7870826,599,599.0,0.0,0,0,0,0,1709.401709,0,1,1,0,0,0.0,145.5,0,0,0,0,65535,20,0.0,0,0.0,0
6,1343,5,935,935,0,187.0,0,124.0,880863.7379,5212.211467,223.8333333,322.545759,841,841.0,0.0,0,0,0,0,1489.203276,0,1,1,0,0,0.0,124.0,0,0,0,0,65535,20,0.0,0,0.0,0
6,1171,5,935,935,0,187.0,0,149.5,1053800.171,5977.796755,195.1666667,230.1898492,589,589.0,0.0,0,0,0,0,1707.94193,0,1,1,0,0,0.0,149.5,0,0,0,0,65535,20,0.0,0,0.0,0
6,19266,5,935,935,0,187.0,0,156.0,64725.42303,363.3343714,3211.0,7547.88736,18615,18615.0,0.0,0,0,0,0,103.8098204,0,1,1,0,0,0.0,156.0,0,0,0,0,65535,20,0.0,0,0.0,0
6,1214,5,935,935,0,187.0,0,134.0,990939.0445,5766.062603,202.3333333,247.166071,639,639.0,0.0,0,0,0,0,1647.446458,0,1,1,0,0,0.0,134.0,0,0,0,0,65535,20,0.0,0,0.0,0
6,1383,5,935,935,0,187.0,0,158.0,904555.3145,5061.460593,230.5,291.7031025,761,761.0,0.0,0,0,0,0,1446.131598,0,1,1,0,0,0.0,158.0,0,0,0,0,65535,20,0.0,0,0.0,0
6,16138,5,935,935,0,187.0,0,157.0,77394.9684,433.7588301,2689.666667,6298.768186,15544,15544.0,0.0,0,0,0,0,123.9310943,0,1,1,0,0,0.0,157.0,0,0,0,0,65535,20,0.0,0,0.0,0
6,15070,5,935,935,0,187.0,0,142.0,80889.18381,464.4990046,2511.666667,5868.896648,14489,14489.0,0.0,0,0,0,0,132.7140013,0,1,1,0,0,0.0,142.0,0,0,0,0,65535,20,0.0,0,0.0,0
6,1229,5,935,935,0,187.0,0,137.0,983726.607,5695.687551,204.8333333,229.5817211,533,533.0,0.0,0,0,0,0,1627.3393,0,1,1,0,0,0.0,137.0,0,0,0,0,65535,20,0.0,0,0.0,0
6,17234,5,935,935,0,187.0,0,157.5,72531.04329,406.1738424,2872.333333,6622.465815,16384,16384.0,0.0,0,0,0,0,116.0496693,0,1,1,0,0,0.0,157.5,0,0,0,0,65535,20,0.0,0,0.0,0
6,17208,5,935,935,0,187.0,0,149.5,71710.83217,406.7875407,2868.0,6744.646292,16633,16633.0,0.0,0,0,0,0,116.2250116,0,1,1,0,0,0.0,149.5,0,0,0,0,65535,20,0.0,0,0.0,0
6,18414,5,935,935,0,187.0,0,137.0,65656.56566,380.1455414,3069.0,7103.03552,17562,17562.0,0.0,0,0,0,0,108.6130118,0,1,1,0,0,0.0,137.0,0,0,0,0,65535,20,0.0,0,0.0,0
6,32863,5,935,935,0,187.0,0,168.0,38675.71433,213.0055077,5477.166667,12993.68612,31997,31997.0,0.0,0,0,0,0,60.85871649,0,1,1,0,0,0.0,168.0,0,0,0,0,65535,20,0.0,0,0.0,0
6,1352,5,935,935,0,187.0,0,163.0,932692.3077,5177.514793,225.3333333,297.7392595,779,779.0,0.0,0,0,0,0,1479.289941,0,1,1,0,0,0.0,163.0,0,0,0,0,65535,20,0.0,0,0.0,0
6,1297,5,935,935,0,187.0,0,158.0,964533.5389,5397.070162,216.1666667,281.5907787,718,718.0,0.0,0,0,0,0,1542.020046,0,1,1,0,0,0.0,158.0,0,0,0,0,65535,20,0.0,0,0.0,0
6,1306,5,935,935,0,187.0,0,158.0,957886.6769,5359.877489,217.6666667,249.2570293,618,618.0,0.0,0,0,0,0,1531.393568,0,1,1,0,0,0.0,158.0,0,0,0,0,65535,20,0.0,0,0.0,0
6,1639,5,935,935,0,187.0,0,157.0,762050.0305,4270.896888,273.1666667,337.5638705,873,873.0,0.0,0,0,0,0,1220.256254,0,1,1,0,0,0.0,157.0,0,0,0,0,65535,20,0.0,0,0.0,0
6,6071,5,935,935,0,187.0,0,134.0,198155.1639,1153.022566,1011.833333,2231.225978,5561,5561.0,0.0,0,0,0,0,329.4350189,0,1,1,0,0,0.0,134.0,0,0,0,0,65535,20,0.0,0,0.0,0
6,31025,5,935,935,0,187.0,0,155.0,40128.92828,225.6244964,5170.833333,12316.31317,30309,30309.0,0.0,0,0,0,0,64.46414182,0,1,1,0,0,0.0,155.0,0,0,0,0,65535,20,0.0,0,0.0,0
6,1110,5,935,935,0,187.0,0,163.0,1136036.036,6306.306306,185.0,211.4767127,517,517.0,0.0,0,0,0,0,1801.801802,0,1,1,0,0,0.0,163.0,0,0,0,0,65535,20,0.0,0,0.0,0
6,15932,5,935,935,0,187.0,0,149.0,77391.41351,439.3673111,2655.333333,6234.924528,15380,15380.0,0.0,0,0,0,0,125.5335174,0,1,1,0,0,0.0,149.0,0,0,0,0,65535,20,0.0,0,0.0,0
6,1174,5,935,935,0,187.0,0,156.0,1062180.579,5962.521295,195.6666667,254.4898164,661,661.0,0.0,0,0,0,0,1703.577513,0,1,1,0,0,0.0,156.0,0,0,0,0,65535,20,0.0,0,0.0,0
6,1095,5,935,935,0,187.0,0,161.5,1148858.447,6392.694064,182.5,228.4414586,592,592.0,0.0,0,0,0,0,1826.484018,0,1,1,0,0,0.0,161.5,0,0,0,0,65535,20,0.0,0,0.0,0
6,7346,5,935,935,0,187.0,0,156.0,169752.2461,952.8995372,1224.333333,2722.570672,6775,6775.0,0.0,0,0,0,0,272.2570106,0,1,1,0,0,0.0,156.0,0,0,0,0,65535,20,0.0,0,0.0,0
6,1287,5,935,935,0,187.0,0,163.0,979797.9798,5439.005439,214.5,282.5043362,742,742.0,0.0,0,0,0,0,1554.001554,0,1,1,0,0,0.0,163.0,0,0,0,0,65535,20,0.0,0,0.0,0
6,1277,5,935,935,0,187.0,0,157.0,978073.61,5481.597494,212.8333333,268.3269772,683,683.0,0.0,0,0,0,0,1566.170713,0,1,1,0,0,0.0,157.0,0,0,0,0,65535,20,0.0,0,0.0,0
6,11561,5,935,935,0,187.0,0,133.0,103883.7471,605.4839547,1926.833333,4442.968891,10992,10992.0,0.0,0,0,0,0,172.9954156,0,1,1,0,0,0.0,133.0,0,0,0,0,65535,20,0.0,0,0.0,0
6,32604,5,935,935,0,187.0,0,136.5,37050.66863,214.6975831,5434.0,13042.11885,32055,32055.0,0.0,0,0,0,0,61.34216661,0,1,1,0,0,0.0,136.5,0,0,0,0,65535,20,0.0,0,0.0,0
6,1284,5,935,935,0,187.0,0,167.0,988317.757,5451.713396,214.0,257.9395278,643,643.0,0.0,0,0,0,0,1557.632399,0,1,1,0,0,0.0,167.0,0,0,0,0,65535,20,0.0,0,0.0,0
6,1314,5,935,935,0,187.0,0,158.0,952054.7945,5327.245053,219.0,290.8312225,757,757.0,0.0,0,0,0,0,1522.070015,0,1,1,0,0,0.0,158.0,0,0,0,0,65535,20,0.0,0,0.0,0
6,32740,5,935,935,0,187.0,0,155.5,38057.42211,213.8057422,5456.666667,13046.45289,32086,32086.0,0.0,0,0,0,0,61.08735492,0,1,1,0,0,0.0,155.5,0,0,0,0,65535,20,0.0,0,0.0,0
6,1386,5,935,935,0,187.0,0,124.0,853535.3535,5050.505051,231.0,320.1118555,835,835.0,0.0,0,0,0,0,1443.001443,0,1,1,0,0,0.0,124.0,0,0,0,0,65535,20,0.0,0,0.0,0
6,18149,5,935,935,0,187.0,0,158.0,68929.4176,385.6961816,3024.833333,7021.266479,17352,17352.0,0.0,0,0,0,0,110.198909,0,1,1,0,0,0.0,158.0,0,0,0,0,65535,20,0.0,0,0.0,0
6,18645,5,935,935,0,187.0,0,133.0,64414.05202,375.4357737,3107.5,7247.821486,17898,17898.0,0.0,0,0,0,0,107.2673639,0,1,1,0,0,0.0,133.0,0,0,0,0,65535,20,0.0,0,0.0,0
6,1340,5,935,935,0,187.0,0,157.0,932089.5522,5223.880597,223.3333333,265.919286,661,661.0,0.0,0,0,0,0,1492.537313,0,1,1,0,0,0.0,157.0,0,0,0,0,65535,20,0.0,0,0.0,0
6,1154,5,935,935,0,187.0,0,155.0,1078856.153,6065.857886,192.3333333,234.8528617,601,601.0,0.0,0,0,0,0,1733.102253,0,1,1,0,0,0.0,155.0,0,0,0,0,65535,20,0.0,0,0.0,0
17,113972140,13,416,32,32,32.0,0,0.0,3.650014819,0.114062963,9497678.333,6783123.593,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,-1,8,5473820.5,11400000,6749769.443,0
6,14470,5,935,935,0,187.0,0,158.0,86454.73393,483.7595024,2411.666667,5498.284011,13626,13626.0,0.0,0,0,0,0,138.2170007,0,1,1,0,0,0.0,158.0,0,0,0,0,65535,20,0.0,0,0.0,0
6,6623,5,935,935,0,187.0,0,156.0,188283.2553,1056.922845,1103.833333,2416.756125,6029,6029.0,0.0,0,0,0,0,301.9779556,0,1,1,0,0,0.0,156.0,0,0,0,0,65535,20,0.0,0,0.0,0
6,1347,5,935,935,0,187.0,0,136.5,896807.7209,5196.733482,224.5,308.5350871,807,807.0,0.0,0,0,0,0,1484.780995,0,1,1,0,0,0.0,136.5,0,0,0,0,65535,20,0.0,0,0.0,0
17,9701,3,1256,457,395,418.666666666667,0,0.0,129471.188537264,309.246469436141,4850.5,118.086832458153,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,8,0.0,1611401883519600,0.0,1
6,34,2,0,0,0,0.0,0,0.0,0.0,58823.5294117647,34.0,0.0,0,0.0,0.0,0,0,0,0,0.0,2,0,0,0,0,0.0,0.0,0,0,0,0,1024,24,0.0,0,0.0,1
6,31,1,0,0,0,0.0,0,0.0,0.0,64516.1290322581,31.0,0.0,0,0.0,0.0,0,0,0,0,32258.064516129,0,0,0,0,0,1.0,0.0,0,0,0,0,265,32,0.0,0,0.0,1
0,53270517,16,0,0,0,0.0,0,0.0,0.0,0.300353758534012,3551367.8,4666499.31576348,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,1611401754182872,12815752.6375642,1
6,20,2,0,0,0,0.0,0,0.0,0.0,100000.0,20.0,0.0,0,0.0,0.0,0,0,0,0,0.0,2,0,0,0,0,0.0,0.0,0,0,0,0,1024,24,0.0,0,0.0,1
17,10208,3,1252,453,395,417.333333333333,0,0.0,122648.902821317,293.887147335423,5104.0,237.58787847868,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,8,0.0,1611401773493468,0.0,1
6,26,2,0,0,0,0.0,0,0.0,0.0,76923.0769230769,26.0,0.0,0,0.0,0.0,0,0,0,0,0.0,2,0,0,0,0,0.0,0.0,0,0,0,0,1024,24,0.0,0,0.0,1
17,118658,2,802,401,401,401.0,0,0.0,6758.92059532438,16.8551635793625,118658.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,8,0.0,0,0.0,1
17,124778,2,646,323,323,323.0,0,0.0,5177.19469778326,16.0284665566045,124778.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,8,0.0,0,0.0,1
6,61,1,0,0,0,0.0,0,0.0,0.0,32786.8852459016,61.0,0.0,0,0.0,0.0,0,0,0,0,16393.4426229508,0,0,0,0,0,1.0,0.0,0,0,0,0,265,32,0.0,0,0.0,1
6,25,2,0,0,0,0.0,0,0.0,0.0,80000.0,25.0,0.0,0,0.0,0.0,0,0,0,0,0.0,2,0,0,0,0,0.0,0.0,0,0,0,0,1024,24,0.0,0,0.0,1
6,10,2,0,0,0,0.0,0,0.0,0.0,200000.0,10.0,0.0,0,0.0,0.0,0,0,0,0,0.0,2,0,0,0,0,0.0,0.0,0,0,0,0,1024,24,0.0,0,0.0,1
6,8,2,0,0,0,0.0,0,0.0,0.0,250000.0,8.0,0.0,0,0.0,0.0,0,0,0,0,0.0,2,0,0,0,0,0.0,0.0,0,0,0,0,1024,24,0.0,0,0.0,1
6,9,2,0,0,0,0.0,0,0.0,0.0,222222.222222222,9.0,0.0,0,0.0,0.0,0,0,0,0,0.0,2,0,0,0,0,0.0,0.0,0,0,0,0,1024,24,0.0,0,0.0,1
6,7,2,0,0,0,0.0,0,0.0,0.0,285714.285714286,7.0,0.0,0,0.0,0.0,0,0,0,0,0.0,2,0,0,0,0,0.0,0.0,0,0,0,0,1024,24,0.0,0,0.0,1
6,3,2,0,0,0,0.0,0,0.0,0.0,666666.666666667,3.0,0.0,0,0.0,0.0,0,0,0,0,0.0,2,0,0,0,0,0.0,0.0,0,0,0,0,1024,24,0.0,0,0.0,1
17,13073,3,1256,457,395,418.666666666667,0,0.0,96075.8815880058,229.480608888549,6536.5,1745.84664274959,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,8,0.0,1611402071442714,0.0,1
0,53572453,27,0,0,0,0.0,0,0.0,0.0,0.503990362360297,2060478.96153846,2561448.89630948,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,1611401751680643,12699719.0535588,1
6,31,2,0,0,0,0.0,0,0.0,0.0,64516.1290322581,31.0,0.0,0,0.0,0.0,0,0,0,0,0.0,2,0,0,0,0,0.0,0.0,0,0,0,0,1024,24,0.0,0,0.0,1
6,22,2,0,0,0,0.0,0,0.0,0.0,90909.0909090909,22.0,0.0,0,0.0,0.0,0,0,0,0,0.0,2,0,0,0,0,0.0,0.0,0,0,0,0,1024,24,0.0,0,0.0,1
6,33,2,0,0,0,0.0,0,0.0,0.0,60606.0606060606,33.0,0.0,0,0.0,0.0,0,0,0,0,0.0,2,0,0,0,0,0.0,0.0,0,0,0,0,1024,24,0.0,0,0.0,1
6,42,1,0,0,0,0.0,0,0.0,0.0,47619.0476190476,42.0,0.0,0,0.0,0.0,0,0,0,0,23809.5238095238,0,0,0,0,0,1.0,0.0,0,0,0,0,116,32,0.0,0,0.0,1
6,15,1,0,0,0,0.0,0,0.0,0.0,133333.333333333,15.0,0.0,0,0.0,0.0,0,0,0,0,66666.6666666667,0,0,0,0,0,1.0,0.0,0,0,0,0,253,32,0.0,0,0.0,1
17,19738,1,64,64,64,64.0,64,64.0,8967.47390819739,101.327388793191,19738.0,0.0,0,0.0,0.0,0,0,0,0,50.6636943965954,0,0,0,0,0,1.0,113.0,0,0,0,0,0,8,0.0,0,0.0,1
6,15,2,0,0,0,0.0,0,0.0,0.0,133333.333333333,15.0,0.0,0,0.0,0.0,0,0,0,0,0.0,2,0,0,0,0,0.0,0.0,0,0,0,0,1024,24,0.0,0,0.0,1
6,15152569,5,0,0,0,0.0,0,0.0,0.0,0.329977048776349,3788142.25,3114290.3363806,0,0.0,0.0,0,0,0,0,0.0,5,0,0,0,0,0.0,0.0,0,0,0,0,64240,40,0.0,1611401954521056,4622986.88320343,1
17,119291,2,646,323,323,323.0,0,0.0,5415.32890159358,16.7657241535405,119291.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,8,0.0,0,0.0,1
6,18,2,0,0,0,0.0,0,0.0,0.0,111111.111111111,18.0,0.0,0,0.0,0.0,0,0,0,0,0.0,2,0,0,0,0,0.0,0.0,0,0,0,0,1024,24,0.0,0,0.0,1
6,2,2,0,0,0,0.0,0,0.0,0.0,1000000.0,2.0,0.0,0,0.0,0.0,0,0,0,0,0.0,2,0,0,0,0,0.0,0.0,0,0,0,0,1024,24,0.0,0,0.0,1
6,5,2,0,0,0,0.0,0,0.0,0.0,400000.0,5.0,0.0,0,0.0,0.0,0,0,0,0,0.0,2,0,0,0,0,0.0,0.0,0,0,0,0,1024,24,0.0,0,0.0,1
6,331867,2,0,0,0,0.0,0,0.0,0.0,9.03976593032751,165933.5,234634.293453664,0,0.0,0.0,0,0,0,0,3.01325531010917,2,1,0,0,0,0.5,0.0,0,0,0,0,1024,24,0.0,1611401809669240,0.0,1
17,24687,1,79,79,79,79.0,79,79.0,10734.3946206505,81.0142990237777,24687.0,0.0,0,0.0,0.0,0,0,0,0,40.5071495118889,0,0,0,0,0,1.0,186.0,0,0,0,0,0,8,0.0,0,0.0,1
6,6,2,0,0,0,0.0,0,0.0,0.0,333333.333333333,6.0,0.0,0,0.0,0.0,0,0,0,0,0.0,2,0,0,0,0,0.0,0.0,0,0,0,0,1024,24,0.0,0,0.0,1
6,4,2,0,0,0,0.0,0,0.0,0.0,500000.0,4.0,0.0,0,0.0,0.0,0,0,0,0,0.0,2,0,0,0,0,0.0,0.0,0,0,0,0,1024,24,0.0,0,0.0,1
6,5124138,2,0,0,0,0.0,0,0.0,0.0,0.58546432590223,2562069.0,3623295.75697292,0,0.0,0.0,0,0,0,0,0.195154775300743,2,1,0,0,0,0.5,0.0,0,0,0,0,1024,24,0.0,1611401815305720,0.0,1
6,21,2,0,0,0,0.0,0,0.0,0.0,95238.0952380952,21.0,0.0,0,0.0,0.0,0,0,0,0,0.0,2,0,0,0,0,0.0,0.0,0,0,0,0,1024,24,0.0,0,0.0,1
6,42,2,0,0,0,0.0,0,0.0,0.0,47619.0476190476,42.0,0.0,0,0.0,0.0,0,0,0,0,0.0,2,0,0,0,0,0.0,0.0,0,0,0,0,1024,24,0.0,0,0.0,1
6,62,2,0,0,0,0.0,0,0.0,0.0,32258.064516129,62.0,0.0,0,0.0,0.0,0,0,0,0,0.0,2,0,0,0,0,0.0,0.0,0,0,0,0,1024,24,0.0,0,0.0,1
6,16,2,0,0,0,0.0,0,0.0,0.0,125000.0,16.0,0.0,0,0.0,0.0,0,0,0,0,0.0,2,0,0,0,0,0.0,0.0,0,0,0,0,1024,24,0.0,0,0.0,1
6,12,2,0,0,0,0.0,0,0.0,0.0,166666.666666667,12.0,0.0,0,0.0,0.0,0,0,0,0,0.0,2,0,0,0,0,0.0,0.0,0,0,0,0,1024,24,0.0,0,0.0,1
6,13,2,0,0,0,0.0,0,0.0,0.0,153846.153846154,13.0,0.0,0,0.0,0.0,0,0,0,0,0.0,2,0,0,0,0,0.0,0.0,0,0,0,0,1024,24,0.0,0,0.0,1
17,17300,1,30,30,30,30.0,30,30.0,8959.53757225434,115.606936416185,17300.0,0.0,0,0.0,0.0,0,0,0,0,57.8034682080925,0,0,0,0,0,1.0,125.0,0,0,0,0,0,8,0.0,0,0.0,1
17,119524,2,802,401,401,401.0,0,0.0,6709.94946621599,16.7330410628828,119524.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,8,0.0,0,0.0,1
6,19,2,0,0,0,0.0,0,0.0,0.0,105263.157894737,19.0,0.0,0,0.0,0.0,0,0,0,0,0.0,2,0,0,0,0,0.0,0.0,0,0,0,0,1024,24,0.0,0,0.0,1
17,9950,3,1256,457,395,418.666666666667,0,0.0,126231.155778894,301.507537688442,4975.0,224.859956417322,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,8,0.0,1611402032136056,0.0,1
6,17,2,0,0,0,0.0,0,0.0,0.0,117647.058823529,17.0,0.0,0,0.0,0.0,0,0,0,0,0.0,2,0,0,0,0,0.0,0.0,0,0,0,0,1024,24,0.0,0,0.0,1
17,16307,1,41,41,41,41.0,41,41.0,8953.21027779481,122.646716134176,16307.0,0.0,0,0.0,0.0,0,0,0,0,61.3233580670878,0,0,0,0,0,1.0,105.0,0,0,0,0,0,8,0.0,0,0.0,1
6,11,2,0,0,0,0.0,0,0.0,0.0,181818.181818182,11.0,0.0,0,0.0,0.0,0,0,0,0,0.0,2,0,0,0,0,0.0,0.0,0,0,0,0,1024,24,0.0,0,0.0,1
17,14478,3,1256,457,395,418.666666666667,0,0.0,86752.3138555049,207.210940737671,7239.0,3256.93383414524,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,8,0.0,1611401811977506,0.0,1
6,1,2,0,0,0,0.0,0,0.0,0.0,2000000.0,1.0,0.0,0,0.0,0.0,0,0,0,0,0.0,2,0,0,0,0,0.0,0.0,0,0,0,0,1024,24,0.0,0,0.0,1
6,24,2,0,0,0,0.0,0,0.0,0.0,83333.3333333333,24.0,0.0,0,0.0,0.0,0,0,0,0,0.0,2,0,0,0,0,0.0,0.0,0,0,0,0,1024,24,0.0,0,0.0,1
17,15443,1,40,40,40,40.0,40,40.0,11461.5035938613,129.508515184873,15443.0,0.0,0,0.0,0.0,0,0,0,0,64.7542575924367,0,0,0,0,0,1.0,137.0,0,0,0,0,0,8,0.0,0,0.0,1
17,3020294,30,5304,1350,33,176.8,33,176.8,7647.59986941669,22.5143644956418,45079.0149253731,208275.152749004,2978769,80507.2702702703,283051.455685735,0,0,0,0,12.5815566299175,0,0,0,0,0,1.26666666666667,468.263157894737,0,0,0,0,0,8,0.0,1611401929444366,1058515.07176133,1
17,42798,1,36,36,36,36.0,36,36.0,3177.71858498061,46.7311556614795,42798.0,0.0,0,0.0,0.0,0,0,0,0,23.3655778307398,0,0,0,0,0,1.0,100.0,0,0,0,0,0,8,0.0,0,0.0,1
17,44088,1,41,41,41,41.0,41,41.0,2222.82707312647,45.3638178189076,44088.0,0.0,0,0.0,0.0,0,0,0,0,22.6819089094538,0,0,0,0,0,1.0,57.0,0,0,0,0,0,8,0.0,0,0.0,1
6,61601,2,0,0,0,0.0,0,0.0,0.0,48.7005081086346,30800.5,43531.6147701874,0,0.0,0.0,0,0,0,0,16.2335027028782,2,1,0,0,0,0.5,0.0,0,0,0,0,1024,24,0.0,1611401798249097,0.0,1
6,4280552,2,0,0,0,0.0,0,0.0,0.0,0.700844190188555,2140276.0,3026769.16265545,0,0.0,0.0,0,0,0,0,0.233614730062852,2,1,0,0,0,0.5,0.0,0,0,0,0,1024,24,0.0,1611401874555575,0.0,1
0,40031458,5,0,0,0,0.0,0,0.0,0.0,0.124901771002195,10007864.5,10261620.8058111,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,1611401761892202,17955870.8783876,1
17,15882,1,33,33,33,33.0,33,33.0,5163.07769802292,125.928724342022,15882.0,0.0,0,0.0,0.0,0,0,0,0,62.9643621710112,0,0,0,0,0,1.0,49.0,0,0,0,0,0,8,0.0,0,0.0,1
17,119656,2,802,401,401,401.0,0,0.0,6702.5473022665,16.7145818011633,119656.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,8,0.0,0,0.0,1
17,15219,3,1256,457,395,418.666666666667,0,0.0,82528.418424338,197.12201852947,7609.5,2701.8550109138,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,8,0.0,1611402011034310,0.0,1
6,31710,1,0,0,0,0.0,0,0.0,0.0,63.0715862503942,31710.0,0.0,0,0.0,0.0,0,0,0,0,31.5357931251971,0,0,0,0,0,1.0,0.0,0,0,0,0,501,32,0.0,0,0.0,1
17,16472,1,32,32,32,32.0,32,32.0,6738.70811073337,121.418164157358,16472.0,0.0,0,0.0,0.0,0,0,0,0,60.709082078679,0,0,0,0,0,1.0,79.0,0,0,0,0,0,8,0.0,0,0.0,1
6,23,2,0,0,0,0.0,0,0.0,0.0,86956.5217391304,23.0,0.0,0,0.0,0.0,0,0,0,0,0.0,2,0,0,0,0,0.0,0.0,0,0,0,0,1024,24,0.0,0,0.0,1
17,13806,3,1256,457,395,418.666666666667,0,0.0,90974.9384325655,217.296827466319,6903.0,2860.95403668077,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,8,0.0,1611402051238613,0.0,1
17,21407,1,35,35,35,35.0,35,35.0,6913.62638389312,93.4273835661232,21407.0,0.0,0,0.0,0.0,0,0,0,0,46.7136917830616,0,0,0,0,0,1.0,113.0,0,0,0,0,0,8,0.0,0,0.0,1
6,38,2,0,0,0,0.0,0,0.0,0.0,52631.5789473684,38.0,0.0,0,0.0,0.0,0,0,0,0,0.0,2,0,0,0,0,0.0,0.0,0,0,0,0,1024,24,0.0,0,0.0,1
17,599137,6,2108,391,327,351.333333333333,0,0.0,3518.39395664097,10.0144040511603,119827.4,474.410476275557,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,8,0.0,1611401827473670,154599.933446514,1
17,10533,3,1254,455,395,418.0,0,0.0,119054.400455711,284.819139846198,5266.5,673.87276247078,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,8,0.0,1611402011832923,0.0,1
17,11161,3,1254,455,395,418.0,0,0.0,112355.523698593,268.793118896156,5580.5,234.052344572747,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,8,0.0,1611401946523492,0.0,1
17,19612,1,31,31,31,31.0,31,31.0,3977.15684274934,101.978380583316,19612.0,0.0,0,0.0,0.0,0,0,0,0,50.9891902916582,0,0,0,0,0,1.0,47.0,0,0,0,0,0,8,0.0,0,0.0,1
6,901464,2,0,0,0,0.0,0,0.0,0.0,2.21861327795675,901464.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0.0,0,0,0,0,501,32,0.0,0,0.0,1
